time,currency,selling,buying
31-08-20_13:18,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:19,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:20,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:20,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:21,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:21,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:22,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:22,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:23,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:24,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:24,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:25,USD,7.321,7.3945,7.31,7.4167
31-08-20_13:26,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:26,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:27,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:27,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:28,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:29,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:29,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:30,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:30,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:31,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:32,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:32,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:33,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:33,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:34,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:35,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:35,USD,7.3212,7.3948,7.3102,7.417
31-08-20_13:36,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:36,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:37,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:37,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:38,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:39,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:39,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:40,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:40,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:41,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:42,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:42,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:43,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:43,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:44,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:45,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:45,USD,7.3207,7.3943,7.3097,7.4165
31-08-20_13:46,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:46,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:47,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:48,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:48,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:49,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:49,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:50,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:51,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:51,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:52,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:53,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:53,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:54,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:54,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:55,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:56,USD,7.3177,7.3913,7.3067,7.4135
31-08-20_13:56,USD,7.3195,7.393,7.3085,7.4152
31-08-20_13:57,USD,7.3195,7.393,7.3085,7.4152
31-08-20_13:57,USD,7.3195,7.393,7.3085,7.4152
31-08-20_13:58,USD,7.3195,7.393,7.3085,7.4152
31-08-20_13:59,USD,7.3195,7.393,7.3085,7.4152
31-08-20_13:59,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:00,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:01,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:01,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:02,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:02,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:03,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:04,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:04,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:05,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:05,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:06,USD,7.3195,7.393,7.3085,7.4152
31-08-20_14:07,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:07,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:08,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:08,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:09,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:10,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:10,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:11,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:11,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:12,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:12,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:13,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:14,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:14,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:15,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:16,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:16,USD,7.3157,7.3893,7.3047,7.4115
31-08-20_14:17,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:17,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:18,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:19,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:19,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:20,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:20,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:21,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:22,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:22,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:23,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:23,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:24,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:25,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:25,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:26,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:26,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:27,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:28,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:28,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:29,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:29,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:30,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:31,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:31,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:32,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:32,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:33,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:34,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:34,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:35,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:35,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:36,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:37,USD,7.315,7.3885,7.304,7.4107
31-08-20_14:37,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:38,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:38,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:39,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:40,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:40,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:41,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:41,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:42,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:43,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:43,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:44,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:44,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:45,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:46,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:46,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:47,USD,7.3145,7.388,7.3035,7.4102
31-08-20_14:47,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:48,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:49,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:49,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:50,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:50,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:51,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:52,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:52,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:53,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:53,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:54,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:55,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:55,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:56,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:56,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:57,USD,7.3133,7.3868,7.3023,7.409
31-08-20_14:58,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:58,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:59,USD,7.3152,7.3888,7.3042,7.411
31-08-20_14:59,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:00,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:01,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:01,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:02,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:02,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:03,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:04,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:04,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:05,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:05,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:06,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:07,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:07,USD,7.3152,7.3888,7.3042,7.411
31-08-20_15:08,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:08,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:09,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:10,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:10,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:11,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:11,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:12,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:13,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:13,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:14,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:14,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:15,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:16,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:16,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:17,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:17,USD,7.3105,7.384,7.2995,7.4062
31-08-20_15:18,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:19,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:19,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:20,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:20,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:21,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:22,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:22,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:23,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:23,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:24,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:25,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:25,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:26,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:26,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:27,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:28,USD,7.314,7.3875,7.303,7.4097
31-08-20_15:28,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:29,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:29,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:30,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:31,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:31,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:32,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:32,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:33,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:34,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:34,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:35,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:35,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:36,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:37,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:37,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:38,USD,7.3145,7.388,7.3035,7.4102
31-08-20_15:38,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:39,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:40,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:40,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:41,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:42,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:42,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:43,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:43,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:44,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:44,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:45,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:46,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:46,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:47,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:48,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:48,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:49,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:49,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:50,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:51,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:51,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:52,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:52,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:53,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:54,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:54,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:55,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:55,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:56,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:57,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:57,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:58,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:58,USD,7.3142,7.3878,7.3032,7.41
31-08-20_15:59,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:00,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:00,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:01,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:01,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:02,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:02,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:03,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:04,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:04,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:05,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:06,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:06,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:07,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:07,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:08,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:09,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:09,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:10,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:10,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:11,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:12,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:12,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:13,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:13,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:14,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:15,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:15,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:16,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:16,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:17,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:18,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:18,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:19,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:19,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:20,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:21,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:21,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:22,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:22,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:23,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:24,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:24,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:25,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:25,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:26,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:26,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:27,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:28,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:28,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:29,USD,7.3142,7.3878,7.3032,7.41
31-08-20_16:29,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:30,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:31,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:31,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:32,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:32,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:33,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:34,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:34,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:35,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:35,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:36,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:37,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:37,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:38,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:38,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:39,USD,7.3055,7.379,7.2945,7.4011
31-08-20_16:40,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:40,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:41,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:41,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:42,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:43,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:43,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:44,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:44,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:45,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:46,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:46,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:47,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:47,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:48,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:49,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:49,USD,7.3053,7.3787,7.2943,7.4008
31-08-20_16:50,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:50,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:51,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:52,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:52,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:53,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:53,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:54,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:55,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:55,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:56,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:56,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:57,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:58,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:58,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:59,USD,7.308,7.3815,7.297,7.4036
31-08-20_16:59,USD,7.308,7.3815,7.297,7.4036
31-08-20_17:00,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:01,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:01,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:02,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:02,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:03,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:04,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:04,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:05,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:05,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:06,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:07,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:07,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:08,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:08,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:09,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:10,USD,7.3103,7.3837,7.2993,7.4059
31-08-20_17:10,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:11,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:11,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:12,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:13,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:13,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:14,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:14,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:15,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:16,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:16,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:17,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:17,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:18,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:19,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:19,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:20,USD,7.314,7.3875,7.303,7.4097
31-08-20_17:20,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:21,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:22,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:22,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:23,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:23,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:24,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:25,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:25,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:26,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:26,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:27,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:28,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:28,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:29,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:30,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:30,USD,7.3113,7.3847,7.3003,7.4069
31-08-20_17:31,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:31,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:32,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:33,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:33,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:34,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:34,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:35,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:36,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:36,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:37,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:38,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:38,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:39,USD,7.3147,7.3883,7.3037,7.4105
31-08-20_17:39,USD,7.3147,7.3883,7.3037,7.4105
